Machine Type,Power Rating (kW),Utilization Rate (%),Production Volume,Batch Size,Shift Timing,Ambient Temperature (°C),Production Time (min),Energy Consumption (kWh)
Packaging,28.67833194181643,97.50422562679567,4869,308,Day,29.302042333187174,353.67243925960884,176.7112064564091
Molding,40.32521050049097,66.18741717384765,2406,453,Day,25.978635999277373,946.8758236344689,416.3804063611115
Molding,14.251507698295224,70.07584931291787,3835,451,Night,17.362872098679304,976.8556460945015,162.78767263994575
Packaging,26.083709976439874,76.62857394384196,1181,482,Day,32.77083164543685,552.1358394074792,175.12381143487406
Molding,24.367772152160892,85.82652537348369,1327,214,Night,24.213891389722406,513.4317884343858,178.1541764095775
Molding,13.471228353947156,72.5536381416423,1580,69,Night,26.691687236667363,149.75229720715055,30.31184914325614
Molding,18.03180238135228,83.35386738453163,2001,379,Evening,29.33584930061979,797.4036854301895,197.33318128025374
Molding,18.673639623282124,61.41147060540129,3101,497,Evening,20.08567201288386,759.2327584818449,147.36723236806966
Assembly,17.314969924718845,55.989259828314175,521,327,Evening,17.62023768833121,420.51813450582466,68.90449570715307
Molding,50.56212342902022,87.61937352375296,3220,198,Evening,21.253035083004,494.02873030325486,361.7839250983653
Packaging,27.57967465912557,90.57173669214241,1934,274,Night,33.38666130499866,262.53098773563266,117.6096838862789
Packaging,15.883439690815475,39.64646688508537,2590,385,Night,23.729087158147372,409.9174344145072,40.8351821806222
Molding,16.814254412538684,67.98621308720428,4216,468,Day,28.874166311765638,1161.3117998920652,223.56635003154614
Molding,26.301142018993875,77.85497013403116,496,149,Day,22.493396184176977,319.8109822173912,109.4394596682392
Assembly,41.920620748178095,35.851911564237675,1212,434,Evening,23.600845645785597,484.87185901486356,119.83137351409012
Assembly,24.57839391758574,95.07177717199261,3075,429,Night,36.27703837129235,557.7130266678147,219.03764699738366
Molding,19.67507329410903,66.40768409019915,1912,445,Day,24.189725999206217,910.5257468582246,190.31778820550227
Molding,31.397576714215674,75.18201921217266,2626,62,Night,20.826115919467142,99.50746812422071,42.35189191790421
Packaging,32.2124622914823,42.47699236632476,3307,300,Night,25.28145066096474,305.8628850102983,77.11958668057046
Molding,13.420040814624665,48.51042829687991,106,57,Day,16.93165735848683,122.99014815317032,10.129417217787907
Molding,42.126806469128304,38.47008516768416,4935,420,Day,18.42790388951905,814.3758529612544,211.79282502353539
Packaging,25.804030120591573,48.47991052977222,198,208,Evening,30.560958243926954,229.12278598639978,42.13964743941774
Assembly,10.389035005247775,64.46777357042592,1590,310,Day,26.43808088346869,430.62608091828974,44.96823741670193
Molding,44.34669114942628,88.35407196201075,2846,177,Day,26.225159499720732,361.27937249700307,246.0242481685417
Assembly,38.49550542250593,67.36063905142544,4325,221,Night,24.103951637702323,235.77736879432518,100.953142209836
Molding,42.184309850816774,47.11245187617673,4213,356,Evening,18.658727372150725,539.585825287451,178.12128243398146
Packaging,23.67720870393689,33.123475242350956,4914,405,Evening,29.70484639843294,472.9946554048905,56.79215447147207
Assembly,31.184194162638445,73.53788851349032,3315,202,Day,33.40189770712031,205.85316724117828,76.29670994170243
Packaging,25.486308245337415,59.41119281566536,2415,478,Evening,17.750414659493416,398.04544440558004,97.3509662737347
Packaging,38.02486920638778,98.9047706771949,2511,62,Evening,27.23167061777393,65.67770661629037,47.531685061146405
Packaging,33.343207449347545,84.5831919788185,1593,468,Evening,16.211374474214065,524.9488409906401,243.37184520784777
Packaging,13.271964553097991,86.58539734913586,1087,81,Day,21.944760551365924,76.71325307484058,23.554219688801815
Assembly,35.7237423287599,30.856451601627775,4697,455,Night,36.02415479262984,567.085787302219,109.22033224500183
Molding,44.98744388821447,84.445673303284,2151,183,Night,30.204344231426603,350.2255776035861,226.87737012512048
Assembly,24.828087224587975,43.6229317472845,4655,98,Night,27.212915598979453,116.20623716673607,23.249635028385274
Assembly,45.03143123838817,71.00571106018141,3134,316,Evening,16.176299728576776,455.0165272065288,246.85418152625414
Packaging,43.720574193798505,61.319510062100306,2317,120,Day,29.66267283644936,129.8556309245801,55.59631700609283
Molding,20.407993147187415,70.01226954043759,2956,192,Day,26.332864146847438,357.06765075326314,88.17804042159847
Packaging,46.17065233943474,39.341047059609735,3571,117,Day,23.30610905783361,97.82416587987375,34.45987215115221
Packaging,27.6348948598031,61.98241769878024,707,217,Evening,19.836286553094936,189.50497075231831,52.41207287435973
Packaging,38.949986105371735,32.58612801661642,2695,467,Night,19.365022040564934,505.8298437501804,102.36366689487743
Packaging,42.56388027868944,32.86995437117416,1396,297,Day,20.8129444692596,354.01314704000384,86.64800394212601
Molding,36.24539621134511,76.04166915418489,2613,412,Night,28.242263460354867,832.95903057303,378.92299537239546
Molding,31.156893089799155,96.61888614305259,2494,153,Evening,24.453207915994106,230.52893640775594,107.80275640157205
Molding,55.94166569352472,84.41750430933482,3050,263,Night,25.3980149623284,526.0556284748783,413.324250992066
Molding,23.080970540900314,62.84090463996839,2009,207,Evening,31.105168188618833,384.13547909607837,92.65838374961425
Assembly,20.27880310876578,33.9109518064661,2572,324,Day,18.33998367864647,357.5902562310517,35.52428405441653
Packaging,24.46481256053748,33.151410461997294,969,150,Evening,15.150152141379712,141.9124566345629,10.108029926079087
Packaging,44.378631118822625,41.05245827756407,2777,163,Evening,28.925277422272128,158.07789483644117,47.14769823229924
Assembly,47.551530568523035,98.30673527538185,351,495,Evening,18.84297723040037,668.4402052474892,518.0777183726101
Molding,22.563250308233368,57.90627465088142,3996,367,Night,22.364695066270535,662.6132968177128,147.5006064061346
Molding,53.46576708629978,89.03851043108516,198,215,Day,23.40126062423375,521.185676934191,413.56981024061605
Molding,24.393742054491327,79.35997072640178,1412,79,Day,24.27208688057497,153.3743657350383,45.592203720144795
Molding,58.590779843994625,72.38000614512464,4958,81,Day,14.905358617163934,147.68996786236565,99.28082691767823
Assembly,33.896315679263296,96.34782781576192,4795,388,Day,24.509369884954975,564.4774754762651,309.9261371246493
Molding,12.340150437474353,46.12880994333153,3963,165,Day,33.830309568087586,254.72075133245647,24.508309317398485
Molding,13.638235395416539,61.84227637284076,684,458,Day,23.438967164136205,1022.0928425447535,143.1308338494803
Molding,19.07925747862601,90.53060759722167,1139,150,Day,26.07799504283171,354.66521234681454,103.85520025464326
Assembly,17.50292631275027,68.62329153495706,4304,414,Night,29.523913803680127,551.2489043318145,117.35384551751596
Assembly,40.70476491306387,47.25115977382777,4282,136,Day,31.382464099757215,165.0240559214676,55.726819958810914
Assembly,18.910635056677997,44.62414917895938,2514,61,Day,31.35185835097652,88.56443312980048,4.806093094587815
Assembly,48.76566480199439,82.70167007296106,756,314,Day,22.64755909636811,444.73196479902964,298.0980363964046
Packaging,35.44448228811753,30.89522259764621,1469,430,Night,27.816353113409548,389.75356040956217,67.72954483441073
Molding,45.240840444168846,93.99344541820182,3617,470,Evening,33.568460867983525,1018.6741055303544,722.0639184464382
Assembly,18.712660771408302,31.28925916806421,3440,322,Night,23.142899928979872,344.65901879883245,29.707158528022383
Packaging,45.70825256380339,74.1692332816493,2677,468,Day,32.61909870692083,449.539424200032,252.69469444474586
Assembly,36.71258291279726,72.33235730094052,3216,418,Day,22.658089224340486,434.0934758878334,191.20370316989099
Packaging,44.576224973674556,70.48878057383467,507,410,Day,25.55504316062213,371.1965154296245,196.80892474086545
Molding,57.91109266709889,63.20401356067289,2074,426,Night,35.96508419381263,686.0623707379092,417.1153546180545
Assembly,15.025639084383858,89.67012328820277,1411,109,Day,19.902684217121994,159.48418693609162,28.531263575372396
Molding,16.636187052909392,76.15330092033389,3178,309,Day,13.902914285561259,669.1173652488033,144.20754052470966
Assembly,42.136313063585426,84.73035970495755,375,474,Night,27.928620735142978,682.4922527042448,403.68547819099877
Molding,53.57405083652017,38.086526418543286,3037,436,Day,29.797469701408094,1021.0705294153868,342.3953605462829
Molding,40.02054820214332,33.492904622020966,4561,186,Day,23.15787651931798,399.6287015257412,80.85357954319957
Assembly,24.640021910020824,31.996995625084505,3015,316,Evening,23.88529914500928,398.296945862509,59.93819620227255
Assembly,36.10518544300895,40.30441898315149,4884,284,Day,28.774801080329205,306.7348814536336,69.11062310870636
Molding,26.67187548443795,76.69055231780911,4797,304,Day,22.076110175427587,486.13437624437074,156.33524473277015
Assembly,19.535427686138725,64.58152290188195,3127,366,Night,22.81211594565961,393.8814768665575,81.20075394921551
Assembly,29.52580838109062,82.65765793134497,834,398,Day,29.264970546050556,445.57391396314796,184.27545582543777
Molding,22.375383725106225,43.421123571947525,235,275,Day,29.722963857570708,586.4026570748025,89.6898126356015
Assembly,29.348144332606914,55.68741293793231,1853,417,Day,24.97160449062951,482.6568935285925,132.67969574196206
Packaging,48.26426021854288,92.19482839846815,1885,147,Day,21.042746892791182,121.0391688863455,86.17091216352445
Assembly,43.59136142469562,95.50001822199734,3029,326,Evening,29.055249865984596,428.2820877286846,300.70087149664533
Molding,57.19828413600107,94.52104084924203,4615,74,Night,26.51795339982484,183.0370560807368,172.06665759687334
Molding,50.70379079267321,87.28135309405337,123,111,Evening,20.376641197887647,204.2461646350811,157.49016285211292
Assembly,24.190037437851068,78.17651150185243,1364,133,Evening,20.41723334149558,172.8950621322029,58.677956021705995
Packaging,42.481809542062365,93.95745258192247,3819,73,Day,22.808481745437028,74.66086233145475,51.257558866762146
Assembly,46.91662974212856,79.99271142828474,2660,246,Night,31.924913231940593,343.90719713625816,214.23836168710517
Molding,57.45771781617861,96.77553741078457,2477,474,Evening,20.027319237984845,1005.4573606356942,931.5741460767656
Assembly,37.327914027399885,31.735183242582192,3794,490,Evening,34.61637330518669,535.6950352944393,103.83630073402608
Packaging,18.454665752604527,94.5149460126204,3642,115,Night,31.49817443212641,123.45202637232758,36.002668798987195
Molding,13.90699936150516,68.90183752975624,557,299,Evening,28.359658020421193,469.5695248084818,72.98074843334176
Packaging,15.888009126406232,37.82584262743208,2889,314,Night,22.528748191075923,295.17034304861187,36.94763344670703
Packaging,48.621876715757814,45.043788881610624,4272,284,Evening,35.64196711510402,256.9487310840707,97.57142016588385
Molding,34.18064756125293,89.65114987404395,3233,185,Day,24.905808744222345,309.2153079810321,164.32611289125973
Packaging,44.1994405932823,65.42818683925611,3718,175,Night,21.84114518748142,204.81741690392013,104.05926816290433
Molding,34.32211937079797,98.79724064466656,2322,145,Evening,22.866926969757245,301.87431831225695,165.65550009685063
Packaging,36.43270333839358,38.22717766534797,2051,363,Day,17.253106069774343,424.97140537552565,100.69621215193126
Assembly,10.965631084893346,58.87524247300904,2594,376,Night,20.18371079527158,556.0735255136135,50.563804796079665
Assembly,19.99459770877467,53.2312110156532,1770,87,Evening,21.186088302501755,121.37300321560515,31.782610343767466
Assembly,27.45077120170357,66.12948052454452,1257,197,Night,24.29470461331511,266.1841846561808,85.7922050231824
Packaging,35.22524188616653,74.3406473208803,3084,96,Day,23.9494732479789,102.71697350730334,41.05489320923137
Molding,20.23301702655257,76.31406285671582,4147,128,Night,17.774022561225355,260.3347134950791,64.09086014250225
Assembly,40.5820585708196,30.090711593824462,623,77,Day,23.099253517805174,81.27106566552092,18.699601325475225
Molding,29.49142589453939,36.227230364709754,3624,493,Night,23.638270830072177,837.8737187939586,141.46027336419354
Molding,51.236892923226456,32.45446835591663,2077,327,Night,22.632043718894266,561.4093661334834,158.15749673371224
Molding,16.702516338963232,90.5219402478794,998,281,Night,26.103949370522564,527.753939311577,127.95659111947305
Assembly,37.19026350729487,51.93045772117589,199,162,Night,26.775653027560224,191.99588091272537,63.488420455841016
Molding,26.07975999391249,55.6944409313455,3726,228,Night,27.77415020452935,465.393813513508,105.49700202432837
Molding,50.178392357885656,61.525987426268486,2923,329,Day,18.095681804492152,577.8415723098725,294.55959833903347
Molding,31.304180498035706,89.45130780775031,1776,275,Day,20.287012612553042,609.5887582405571,273.66907092757816
Molding,43.936782348651185,30.991638267349444,4379,122,Day,21.867468646819837,209.6953956041459,45.090558372025455
Assembly,47.372210745458936,38.30327920658953,1270,110,Evening,28.87130363213176,150.28013273614684,47.38936660403752
Packaging,10.825065280550575,77.96141854986303,4474,51,Evening,26.138234073089794,56.922684024395835,10.102009885931079
Molding,12.533605552049934,97.4724765895318,2446,414,Day,24.084871734687756,742.2086683450619,148.67452007719254
Packaging,40.81117008706854,74.99504949079054,2427,138,Day,24.218861920353252,115.51706590906306,61.34122454564182
Packaging,35.855722060323124,48.27864279272663,4582,488,Evening,31.244496250815473,462.5778732032527,127.06470608764333
Assembly,21.71918882017731,66.39051001506321,324,53,Day,32.83534769630168,59.89681264860695,7.630138137486988
Assembly,29.775868110970496,98.2486332907004,4593,281,Night,24.056010716371425,373.65162855991576,181.97354056702181
Packaging,11.67742662395475,66.96535825974536,4150,107,Day,22.056188566712475,113.36867913049493,19.07758588610631
Molding,21.23738905733956,56.14553408097417,1540,176,Day,14.237856845938149,269.6773334643591,48.842586540875715
Assembly,26.9798549810867,56.83978883871042,254,318,Evening,27.09847647542953,351.4270818488207,79.37731417131062
Assembly,43.36177664885929,97.69234560142115,4847,270,Day,25.234257385883343,343.5163965682132,238.38869251091762
Assembly,29.186687314403393,80.3241568712194,1169,273,Evening,29.584219270997032,359.94484615926194,143.79080164282766
Packaging,33.45450018103915,78.10209989354331,4906,204,Day,29.824984959030402,227.08562669911524,100.79865698789858
Molding,53.94018201570146,46.243802518352275,4423,79,Day,24.389091360678897,120.87689676940657,45.33484403918679
Assembly,22.35275654355381,69.1639246434502,401,159,Evening,18.31767929902112,221.17629042450733,64.36018759245853
Assembly,38.027972844082235,54.97216389656194,3315,408,Night,31.745338695023477,489.9101141084657,175.64280913677237
